,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
qx2o_Counting2,11.501497962666102,6.290626965820927,19.37984496124031,3.671119409529081,13.089217995419382,9.0,5745.111111111111,2126.4133976016988,1784.4496471489122,0.310603156777554,2128.121589571423,5556.0,4575.6,6870.8,3096.0,9538.0,2821.1111111111113,808.3907807001436,2502.0,2074.8,3537.0,1747.0,4300.0,1.4162030618895494,0.5234759728135783,1.2037896523044567,1.0323055634115876,1.5991076089455207,0.9854191126769374,2.784065032428406,14826.05,8543.614589124441,15540.0,6012.0,23212.4,1144.0,27973.0,2.105896790902441,-1.323170603459945,1.0421293457814803e-17,0.5262839163237085,2.2446540099826704,0.5628763798734586,0.00408084730281767,-0.2761075574093519,0.27892890186559866,-0.891145200090858,0.8210990806544375,208245.71371894755,202773.0568850559,5472.065694488746,0.0,0.5911394028926245,37.056034815020794,97.372295866186,2.6277041338140092,0.09022556390977444,0.1804511278195489,751.8006665250437,1098.4636109983344,0.6844110801647517,0.11778303565638337
qx2o_Counting3,13.763350535574478,8.415147265077138,19.404915912031047,3.5841955289470504,10.989768646953909,11.0,4691.818181818182,1954.0073285430637,1321.292330064624,0.28161626876014073,1955.1763091854402,4492.0,3608.0,5526.0,3092.0,7130.0,2816.8,1211.51836965025,2512.0,1761.3999999999999,3629.4,1513.0,5533.0,1.2703901424054165,0.46492243125361454,1.1191874161036335,0.9452745320141593,1.403410122703457,0.8218984920163139,2.60391148481232,14849.08695652174,8549.792384527564,14539.0,6719.6,22580.200000000004,296.0,29307.0,1.9219332013801478,-2.139761239811995,2.5579538487363606e-17,0.54785660367962,3.5708236633401107,-0.3075753301021704,0.03290431677337069,-0.24352724296916267,0.29308503524339324,-0.8027190567782425,0.7662580471381402,173782.17181274327,170554.17620156822,3227.843410989914,0.0,0.15220018514192563,52.83842940487089,98.14259069023004,1.8574093097699609,0.08571428571428572,0.17142857142857143,690.8459162505052,623.7593285875571,1.107552039045026,0.09531017980432521
qx2o_Math,12.151494319987957,6.486486486486487,18.039687312086592,4.134292740240729,11.553200825600104,10.0,5573.8,2417.8251220854777,1932.0276292020258,0.34662665133338577,2448.9356418202947,5475.0,3665.2000000000003,7148.8,3326.0,9250.0,2245.818181818182,526.1694884526396,2133.0,1819.0,2603.0,1581.0,3230.0,1.6667585605464617,0.47281180565112113,1.8118826902839533,1.208664870128469,2.0815486626106394,1.0346246267010628,2.4033306389669855,15611.91304347826,8249.168263280657,15131.0,7844.0,23681.4,354.0,28223.0,1.656880794344367,-1.2527441606130918,-1.5158245029548805e-17,0.6363272198779243,-0.2982817398971678,0.3650793362198766,-0.014740106387694966,-0.45409685694282065,0.3747197420685284,-0.9581963053214582,1.1536078241999987,347672.2953402642,336370.2527041284,11301.18636280261,0.0,0.856273333201528,29.76415412555953,96.74946369102611,3.250536308973885,0.0851063829787234,0.1702127659574468,854.8302697749167,1067.0098406294105,0.8011456288638044,0.10536051565782678
qx2o_Reading,11.264594583423596,8.219178082191782,15.503875968992247,2.7729635816419944,7.2846978868004655,9.0,5638.888888888889,1739.8652067042435,1282.1551686684454,0.22737727129095583,1785.9847423760373,5732.0,4075.2,6812.0,3870.0,7300.0,3016.4444444444443,484.67127716998067,2953.0,2755.0,3550.6,2094.0,3650.0,1.8071278393105579,0.38742833479181416,1.6161123652058291,1.462271770318322,2.1915550620290434,1.4184739592012474,2.4248166942452594,16656.2,8479.856606098949,17141.5,8204.6,25464.4,1228.0,29232.0,1.4820664670200774,-1.6571671208317522,6.063298011819522e-17,0.6601195177263772,-0.0476675687037007,-0.1811527447996348,0.011681712474577919,-0.4190210067571082,0.43164965848181974,-1.2587442205657615,1.1594520602921308,57499.93923832753,49941.50217581591,7557.127906089919,0.0,1.3091564216993195,6.608529430284024,86.8568557279975,13.14314427200251,0.14400000000000002,0.192,615.1352430055524,602.6732569871505,1.020677848027804,0.11778303565638337
qx2o_Relax,10.249659166876704,6.857142857142857,12.931034482758621,1.435730992351165,6.073891625615764,9.6,5983.5,1443.9566362899623,943.5541408242914,0.15769267833613962,1444.1489143978615,5840.0,5270.0,6462.4,4640.0,8750.0,2968.7916666666665,498.9713568237716,2833.5,2597.2,3296.800000000001,2278.0,4015.0,2.498340660143011,0.5119924163564142,2.5165780961036877,2.1721501954758806,2.79154227091818,1.4207475592941847,3.79779827389712,37633.42,21785.888297785797,37495.5,15005.0,60405.0,1070.0,74042.0,2.6316299070124276,-1.7405327309231486,1.6674069532503684e-17,0.9163672872235717,-0.6460349766911024,0.2800474952132976,-0.095291045908066,-0.7287486386284555,0.6962739031636894,-1.381597187480074,1.49678335136181,190023.07645753678,185675.38342519928,4346.649271589758,0.0,1.0437607477298783,42.71690026586611,97.71255511274023,2.287444887259754,0.09375,0.1640625,510.51576462997474,449.4218655478549,1.1359388667207926,0.010134529873116804
qx2o_Speaking,11.938165137886305,8.291873963515755,19.455252918287936,3.2085487552952214,11.163378954772181,10.0,5352.8,1634.522499835697,1270.720488541835,0.2373936049435501,1651.983857871095,5146.0,4713.2,6821.200000000001,3084.0,7236.0,2864.6,801.8776964101196,2782.5,2188.2,3706.4,1749.0,4123.0,1.8323956538244965,0.3686873987716674,1.7556949168272078,1.5060985932573083,2.2234624710266186,1.2119616447841683,2.4025732027116846,14717.818181818182,9199.55681559203,14602.0,5716.8,24252.800000000003,580.0,29226.0,1.4637838904051155,-1.7097967919767505,1.8947806286936004e-17,0.6482226587598742,-0.4495035741036406,-0.10994758520975645,0.041945822159349555,-0.4822013216255304,0.4545170163869188,-1.0941592212858173,1.093234502562715,111263.39011658909,96634.89976219735,14627.478224979812,0.0,1.0121294119174264,6.606395051552417,86.85316771976093,13.146832280239066,0.12328767123287673,0.16438356164383564,577.8909718179044,635.4917994439376,0.9093602345829883,0.10536051565782678
qx2o_Stroop,11.300253234459499,7.457121551081283,16.54715940430226,2.725657462810427,9.090037853220977,10.0,5621.4,1942.9110906505318,1330.9224019453575,0.23675995338267292,1954.418924727586,5204.0,4638.8,6775.6,3626.0,8046.0,2408.090909090909,748.4449885104758,2224.0,1839.0,2541.0,1547.0,4298.0,1.7234642890108303,0.29337855275158825,1.7484564618757628,1.4536540287695936,1.9512528111322558,1.2284844894084679,2.3144774695798818,15720.826086956522,8431.829001917695,15643.0,7395.0,23880.200000000004,1058.0,29165.0,1.4775076904050188,-1.8621371946525425,1.5158245029548805e-17,0.5967602747380895,0.17370646258019384,-0.15774956706770718,-0.002764834771170506,-0.40812930088647487,0.3970402507226119,-0.8850876125350627,0.9845225212615493,158311.86524525605,72683.85116737608,85625.93351564379,0.0,2.0805622361940808,0.8488532408711994,45.912418687770526,54.087581312229496,0.12244897959183673,0.16326530612244897,686.922803720771,660.082579944115,1.0406619180571746,0.10536051565782678
qx2o_Video1,14.41402283594771,7.961783439490445,19.68503937007874,3.4557429714940726,11.723255930588294,13.10344827586207,4428.789473684211,1709.7733774367234,1137.727794609079,0.2568936277891368,1709.7941712697782,4319.0,3366.3999999999996,5344.4,3048.0,7536.0,2230.162162162162,635.044348888158,1981.0,1686.2,2714.0,1528.0,4236.0,1.8307556137084282,0.4043572005110869,1.78177319262227,1.5618202467150706,2.07123985640783,1.1889916638648321,3.513759199891144,42410.57142857143,25058.154324311316,41941.0,16318.400000000001,68146.8,878.0,85025.0,2.606377822207151,-2.234925927728191,-8.657187355238002e-18,0.6925215500126305,0.9051356417768592,0.05456598795354694,-0.03293443805620045,-0.44011376083485726,0.49345403795732945,-1.0290831660334137,1.054727130875174,290972.76887835166,210471.39368242893,80498.46726321484,0.0,2.9079327079102195,2.614601256868992,72.33443113262759,27.66556886737242,0.09375,0.1875,604.4961747388667,531.5057685770487,1.137327589796868,0.05120488299669557
qx2o_Video2,12.000812256987194,4.571776897287412,19.893899204244033,3.988476137173437,15.32212230695662,10.16949152542373,5692.0,3579.273821024675,2319.7860246152013,0.4075520071354886,3582.4819976041604,4891.0,3986.0,6930.800000000001,3016.0,13124.0,2456.521739130435,1010.7053443044967,2276.0,1819.1999999999998,2870.6,1586.0,6727.0,1.8998423014154877,0.703556487670655,1.5937687023736444,1.3058945070812493,2.758628921278774,1.2536699113262566,3.426378002950943,30641.48888888889,17478.37422343168,30854.0,11095.800000000001,48093.0,73.0,57816.0,2.5697493104564435,-2.881786712332511,-1.6860336102782038e-17,0.7725292181187586,1.9253694807135568,0.2486049502653175,0.008466693166807301,-0.3568209010689476,0.3314381391848634,-1.2104984760722612,1.5310537048361,1609463.1164457977,1573912.3366948587,35544.30743594187,0.0,6.472314997020055,44.28029268909998,97.79153371011508,2.2084662898849223,0.0703125,0.1640625,1265.4643952850163,1080.4922944371006,1.1711924294141125,0.14227225124303944
r0a3_Baseline,10.152407568819811,7.387343018960847,13.398838767306833,2.1599422351968527,6.011495748345986,9.0,6190.0,1819.3201340061073,1329.1470949447244,0.21472489417523818,1844.626249406638,6286.0,4942.8,7634.0,4478.0,8122.0,3070.0,786.2155486181184,2963.0,2473.8,3834.2,1856.0,4413.0,1.5191011814538697,0.373643689898604,1.4048653319149804,1.173343079014948,2.0059294549786646,1.023269602466942,2.0869812856047805,14882.8,9083.730156714257,13827.5,6078.400000000001,24328.2,187.0,28969.0,1.3741125670433338,-1.889622215086329,-2.842170943040401e-18,0.5518310560677813,1.256869765979845,-0.18510265100933904,-0.005251783284297222,-0.2758078080051202,0.28411120903760245,-0.8235723697860811,1.0426600046656456,92254.46928544453,82979.1886266798,9274.673539322177,0.0,0.6071194425644322,8.946858158928167,89.94657424462805,10.053425755371945,0.08633093525179857,0.17266187050359713,643.2268019524683,689.6216127341137,0.9327242506253454,0.11778303565638337
r0a3_Breathing,11.729193004694226,6.407518154634771,19.867549668874172,3.9821036716899703,13.4600315142394,10.0,5724.466666666666,2937.895138197413,1894.6844721190093,0.33098008643349763,2944.550431114962,5436.0,3782.8,6903.600000000004,3020.0,9364.0,2903.4,1024.3763826510906,2484.0,1965.8,4021.2000000000003,1690.0,4941.0,1.549205408414892,0.6014055118237966,1.4113569795476906,1.062235063355094,1.9902934002142254,0.9552878461920463,3.096966108603299,47771.6129032258,25803.157403294437,48645.5,19975.0,74380.0,838.0,88880.0,2.344607158588133,-2.0936455641374483,1.957939982983387e-17,0.6414218721001267,1.8718127624464653,0.2285318293952829,-0.025954471077677482,-0.35241943960865785,0.30273211972903696,-0.9911804651036232,1.1359391454252732,458844.22539693594,324681.38057756884,134156.74642302052,0.0,6.09839634655391,2.420164391537863,70.76163933891041,29.23836066108957,0.0703125,0.1875,1038.7027873171899,788.6299480782765,1.3170978224302636,0.0006657074612816949
r0a3_Counting1,12.482266273065948,8.431703204047217,18.856065367693276,3.4310163969647745,10.424362163646059,11.0,5157.636363636364,1788.6687340030294,1315.4789845062846,0.25505462032589155,1822.2838417765768,4610.0,4378.0,6666.0,3182.0,7116.0,2680.1,659.1765241572244,2500.0,2209.2,3344.0,1569.0,3688.0,1.399466068081493,0.4474010873668993,1.3162557704327584,1.0438238469277599,1.774007522543164,0.8207993542235676,2.4401156089271994,16020.478260869566,8821.844832546501,16472.0,6877.6,24775.200000000004,825.0,29192.0,1.7636189626932632,-1.3617289398670003,4.5474735088646414e-17,0.5203529507527708,0.9966861543582426,0.4769764286273093,-0.029510339641545855,-0.332286853704826,0.2921571061063672,-0.7722006253212588,0.9624206265256247,220773.8125840631,185715.88745346086,35056.89073601015,0.0,1.0343945920612927,5.297557300559317,84.12082729424017,15.879172705759819,0.12413793103448278,0.16551724137931037,632.3898955549495,618.0182036153951,1.0232544799740206,0.09531017980432521
r0a3_Counting2,14.085005610958206,8.488964346349745,18.75,3.213743288742354,10.261035653650255,12.0,4525.5,2116.4949350086704,1198.9818249943019,0.26493908407784816,2118.4542392122526,4226.0,3499.2000000000003,5023.6,3200.0,7068.0,2274.25,509.2085566510707,2137.0,1927.6000000000001,2552.6,1613.0,3523.0,1.3145732224446833,0.2730823463328805,1.2334510012323816,1.100368991722171,1.5766002571548174,0.9372459522118286,1.8395263565011641,14766.807692307691,8566.11238462902,15315.5,6099.0,23166.0,448.0,28685.0,1.1732691066654513,-1.6138454995809326,1.8947806286936004e-17,0.5271476378233476,0.36751530527163645,-0.3756958734923046,0.0365669507090164,-0.3215873367521078,0.3490512230472396,-0.9387808333598109,0.8883019219039179,240744.7683280971,188617.48015732825,52125.17358904802,0.0,2.114581720827115,3.618548719748696,78.34817686941251,21.651823130587477,0.1258741258741259,0.16783216783216784,748.293960445806,457.11983708273414,1.6369754706365374,0.08701137698962969
r0a3_Counting3,12.745982211549427,4.2492917847025495,19.023462270133166,4.356548858414356,14.774170485430616,10.0,5670.8,3986.425683290115,3119.0515481472894,0.5500196706191877,4137.066271324806,4430.0,3705.2,6602.000000000001,3154.0,14120.0,3307.375,1192.2911701321116,3282.5,2095.4,4433.400000000001,1777.0,5062.0,1.5710061629573995,0.2561161963126557,1.5627851611092327,1.3506559459431167,1.7980821235728395,1.1698415202084207,1.9852442344928893,13763.8,8605.240296470518,12732.5,5160.000000000001,21209.0,651.0,29005.0,1.063525720823198,-2.0859798309372706,-1.1368683772161604e-17,0.5629815567655866,1.9751833274894368,-1.1583420600860552,0.1041189586434973,-0.23033135390713722,0.3551375034933619,-1.054186390906536,0.7600814849745492,315392.0660094619,212566.62205019186,102822.43771590115,0.0,3.0062433688626182,2.0673174724520185,67.39822307338149,32.6017769266185,0.11842105263157895,0.15789473684210528,1409.414316675328,1069.9648200054908,1.31725295105319,0.10536051565782678
r0a3_Math,13.83162675135196,9.185548071034905,16.666666666666668,1.9528436322549907,7.481118595631763,12.0,4440.666666666667,959.6429087930022,745.7485426662856,0.16793616784258045,977.1578452560541,4303.0,3953.6,4658.0,3600.0,6532.0,2367.090909090909,637.7877182524911,2222.0,1828.0,2636.0,1563.0,4022.0,1.6712649006597375,0.3385837634384626,1.6613550186834662,1.343644850047367,1.9986485762097488,1.1284077415085263,2.252428737022265,14215.16,8228.251239139456,14410.0,6028.800000000001,22516.800000000003,713.0,28304.0,1.3265168239595682,-2.6766182636634,-7.579122514774402e-18,0.6788266837077304,1.8207655403399912,-0.9981535027072325,0.06605848296809316,-0.31482537690738,0.43774577390740377,-1.3235319680478739,0.9369387413870341,30177.73656071044,25166.67745838062,5010.725995781366,0.0,0.3331065484544942,5.022561097846692,83.39576828274038,16.604231717259623,0.0851063829787234,0.1702127659574468,339.2850041625577,282.2963099503255,1.2018754486102219,0.08701137698962969
r0a3_Reading,11.363027475891604,6.635700066357001,18.738288569643974,3.719033928793622,12.102588503286974,9.0,5865.555555555556,2938.679454704102,1882.1556855614674,0.32088276510803576,2940.6909902266166,5528.0,4220.4,7618.400000000001,3202.0,9042.0,2602.5,866.3761596442968,2511.0,1812.6000000000001,3259.8,1533.0,4196.0,1.7728349703233515,0.35048757754782506,1.9008065622288919,1.4286546920896686,2.0149923190159242,1.0848902080881366,2.219758131198739,13445.714285714286,8565.751573189911,11920.0,5811.0,23034.0,250.0,27515.0,1.3343931102753004,-1.9732008626098947,6.347515106123561e-17,0.6702649020150804,0.037590114089518956,-0.33661084894026105,0.00261081860302242,-0.41459212388346545,0.4729272803407853,-1.0532722473988982,1.0390722932607215,281498.8045332279,253149.31868030666,28345.827802226428,0.0,3.6580506948448086,8.9307435452784,89.93026055460417,10.069739445395838,0.13138686131386862,0.17518248175182483,1038.9800850774282,907.9263762483718,1.1443439823508392,0.11778303565638337
r0a3_Relax,8.243763192727243,4.566905160602832,15.052684395383844,2.7397826544754587,10.485779234781013,7.2,8025.222222222223,3312.161138115761,2405.784615730168,0.2997779437270205,3313.3741110837454,7709.0,6416.0,9890.0,3986.0,13138.0,3144.0454545454545,1346.0575591256634,2964.5,1810.6000000000001,4041.2,1519.0,6439.0,1.2920891389813027,0.4803054224551668,1.346026304299298,0.7292442844670692,1.6675228532349164,0.7138589005592649,2.2777987102830135,36882.19047619047,22422.39511784728,37306.0,14501.0,61965.000000000015,364.0,72591.0,1.7064481164830365,-2.0788362045439617,-4.263256414560601e-19,0.5320759804277927,2.5060354623779126,-0.25387945468289763,-0.014932972951283562,-0.20790620891605507,0.1467909950751755,-0.7597346447609037,0.9524338141537747,334406.3067222391,330705.08445403294,3700.821482160106,0.0,0.40078604606185786,89.3599126702556,98.893314556811,1.1066854431889872,0.0703125,0.1640625,1171.0258005721037,1210.371597834438,0.9674927953260546,0.12568475169658067
r0a3_Speaking,11.966474318192427,6.462731581214993,17.482517482517483,3.0052523988512316,11.019785901302491,10.0,5392.2,2070.468426751019,1589.8413631554563,0.2948409486212411,2071.6438990435695,5057.0,4292.0,6263.6,3432.0,9284.0,2886.9,944.0093696568905,2729.0,1954.0,3585.6000000000004,1767.0,4553.0,1.7532387521085524,0.4054352262438018,1.701419875317939,1.3123902912620928,2.068268355370152,1.2249418982672293,2.639701222010906,14043.636363636364,9440.607412784098,13034.0,4286.400000000001,24052.800000000003,307.0,29176.0,1.6548694377654927,-1.9957049581566537,-7.579122514774402e-18,0.68576362213652,0.1050295917070394,-0.5003017362872181,0.09460711977788397,-0.3595274048679797,0.4602587140354243,-1.271358263061451,1.0164234728036785,253439.3752526034,244866.23756004122,8572.546227747842,0.0,0.591464814355254,28.564003162497016,96.61750814156137,3.3824918584386277,0.08219178082191782,0.16438356164383564,732.0211323941439,833.6643638808955,0.8780765546777369,0.10536051565782678
